,자치구,대여소명,대여일자/월,대여건수
9789,관악구,2109. 은천로입구 가로공원,202106,4133
9790,관악구,2110. 조원동 미성아파트,202106,377
9791,관악구,2111. 서울대입구역 1번출구,202106,1224
9792,관악구,2112. 서울대입구역 마에스트로,202106,1340
9793,관악구,2113. 관악동작견인차량보관소,202106,3997
9794,관악구,2115. 관악농협농산물백화점,202106,1656
9795,관악구,2116. 에이스에이존빌딩,202106,1137
9796,관악구,2119. 중앙동 동진빌딩,202106,1404
9797,관악구,2122. 낙성대로 입구,202106,977
9798,관악구,2127. 보성운수차고지 맞은편,202106,758
9799,관악구,2128. 관악구청교차로,202106,912
9800,관악구,2129. 낙성대 과학전시관,202106,524
9801,관악구,2130. 영어마을 관악캠프,202106,370
9802,관악구,2135. 신림역 5번출구,202106,2116
9803,관악구,2136. 신림역 8번출구,202106,3764
9804,관악구,2137. KT&G 관악지점,202106,619
9805,관악구,2139. 서울신성초등학교,202106,870
9806,관악구,2140. 신림1교 교차로,202106,2679
9807,관악구,2141. 미림여고입구 교차로,202106,203
9808,관악구,2143. 서울산업정보학교,202106,423
9809,관악구,2144. 난우길입구,202106,862
9810,관악구,2145. 은천초등학교 육교,202106,944
9811,관악구,2148. 낙성대역 3번출구 뒤,202106,1091
9812,관악구,2156. 농협 관악문성지점,202106,1341
9813,관악구,2159. 인헌초교,202106,496
9814,관악구,2164. 관악우체국,202106,1486
9815,관악구,2165. JK장평타워,202106,520
9816,관악구,2167. 낙성대역 1번출구,202106,829
9817,관악구,2169. 봉천역 2번출구,202106,1696
9818,관악구,2170. 조원동서울본병원,202106,1487
9819,관악구,2171. 서울대입구역 5번출구,202106,2040
9820,관악구,2172. 나들목공원,202106,799
9821,관악구,2173. 당곡사거리,202106,5908
9822,관악구,2174. 삼성디지털프라자관악점,202106,1211
9823,관악구,2175. 신림동걷고싶은문화의거리입구,202106,1762
9824,관악구,2176. 보라매공원 보도육교,202106,3127
9825,관악구,2177. 신대방역 2번 출구,202106,8125
9826,관악구,2178. 서울대학교 정문,202106,725
9827,관악구,2179. 양녕로 입구,202106,1802
9828,관악구,2183. 동방1교,202106,6537
9829,관악구,2184. 구암초등학교 버스정류장,202106,330
9830,관악구,2185. 대학동 고시촌,202106,1242
9831,관악구,2186.우리은행 낙성대역지점,202106,725
9832,관악구,2187.현대시장사거리(신한은행),202106,1365
9833,관악구,2189.삼성서비스센터(관악점),202106,1430
9834,관악구,2190.도원맨션,202106,680
9835,관악구,2191.대학동주민센터,202106,1038
9836,관악구,2195.은천교회,202106,914
9837,관악구,2196.삼화페인트 봉천점,202106,724
9838,관악구,2198.사랑의병원,202106,794
9839,관악구,2199.신봉천주유소,202106,106
9840,관악구,3306.서울신우초등학교,202106,181
9841,관악구,3307.봉천고개 육교,202106,346
9842,관악구,3310.영락고등학교,202106,725
9843,관악구,3311.서울대입구역 4번 출구,202106,737
9844,관악구,3802. 관악구민체육센터,202106,131
9845,관악구,3803. 세븐일레븐 신림점,202106,1641
9846,관악구,3804. 낙성대공원,202106,317
9847,관악구,3806. 낙성대 교수아파트,202106,297
9848,관악구,3807. 관악우체국 교차로,202106,556
9849,관악구,3810. 신봉천주유소,202106,207
9850,관악구,3811.신사로입구,202106,14
9851,관악구,3812. KT관악지점,202106,505
9852,광진구,3500. 군자역2번출구,202106,2922
9853,광진구,3501. 광진구청 앞,202106,3250
9854,광진구,3502. 중곡역 1번출구,202106,852
9855,광진구,3503. 광진유진스웰,202106,177
9856,광진구,3504. 원일교회,202106,1967
9857,광진구,3505. 신양초교앞 교차로,202106,977
9858,광진구,3506. 영동대교 북단,202106,1901
9859,광진구,3507. 어린이회관,202106,842
9860,광진구,3508. 화양사거리,202106,906
9861,광진구,3509. 세종사이버대학교,202106,2939
9862,광진구,3510. 중곡SK아파트앞,202106,924
9863,광진구,3516. 구의아리수정수센터앞,202106,789
9864,광진구,3517. 용마사거리,202106,2508
9865,광진구,3518. 군자역 7번출구뒤,202106,4001
9866,광진구,3520. 광진경찰서,202106,2705
9867,광진구,3521. 현대홈타운 뒷길,202106,413
9868,광진구,3523. 건국대학교 과학관(이과대) 앞,202106,858
9869,광진구,3524. 세종대학교,202106,173
9870,광진구,3528. 광진정보도서관,202106,979
9871,광진구,3529. 어린이대공원정문,202106,806
9872,광진구,3533. 건대입구역 사거리(롯데백화점),202106,6993
9873,광진구,3534. 건대입구역 5번출구 뒤,202106,2698
9874,광진구,3535. 중곡사거리(국민은행),202106,1113
9875,광진구,3536. 중앙농협(자양동),202106,2490
9876,광진구,3537. 아차산 휴먼시아 아파트 옆,202106,681
9877,광진구,3541. 커먼그라운드,202106,2734
9878,광진구,3542. 래미안 구의파크 스위트,202106,2029
9879,광진구,3543. 세종대학교(학술정보원),202106,404
9880,광진구,3563.구의7단지현대아파트,202106,189
9881,광진구,3564.나루마당,202106,182
9882,광진구,3566.우성4차아파트,202106,2112
9883,광진구,3569.건대병원후문,202106,3724
9884,광진구,3570.구의역 리버비스타 오피스텔,202106,2799
9885,광진구,3571.화양 APT(횡단보도 옆),202106,3533
9886,광진구,3573.광나루안전체험관,202106,1490
9887,광진구,3575.자양사거리 (LG 유플러스),202106,2725
9888,광진구,3578.중곡동 파크웨이빌딩,202106,1567
9889,광진구,3579.광진 캠퍼스시티,202106,3090
9890,광진구,3581.광진광장,202106,972
9891,광진구,3582.화양동 우체국,202106,1645
9892,광진구,3586.군자역 비채온 오피스텔,202106,1964
9893,광진구,3587.우성식품 앞,202106,1278
9894,광진구,3588.세종대학교(영실관),202106,701
9895,광진구,3853. 어린이대공원역 2번출구,202106,387
9896,광진구,3860. 건국대학교 정문 앞,202106,1186
9897,광진구,3863. 동일로58길 입구,202106,663
9898,광진구,3864. 광진소방서 앞,202106,781
9899,광진구,3865. 이튼타워리버 2차,202106,1264
9900,광진구,3868. 자양한강도서관,202106,1194
9901,광진구,3873. 동서울우편집중국 앞,202106,641
9902,광진구,3878. 장로회신학대학교 주기철 기념관,202106,60
9903,광진구,3879. 중랑천 뚝방길 산책로 입구,202106,683
9904,광진구,3880. 홍련봉 공원,202106,263
9905,광진구,500. 어린이대공원역 3번출구 앞,202106,2113
9906,광진구,501. 광진구의회 앞,202106,1812
9907,광진구,502. 뚝섬유원지역 1번출구 앞,202106,15061
9908,광진구,505. 자양사거리 광진아크로텔 앞,202106,2909
9909,광진구,515. 광양중학교 앞,202106,1552
9910,광진구,516. 광진메디칼 앞,202106,1581
9911,광진구,539. 군자교교차로,202106,2471
9912,광진구,540. 군자역 7번출구 베스트샵 앞,202106,2204
9913,광진구,542. 강변역 4번출구 뒤,202106,2244
9914,광진구,543. 구의공원(테크노마트 앞),202106,1541
9915,광진구,544. 광남중학교,202106,1382
9916,광진구,546. 잠실대교북단 교차로,202106,1567
9917,광진구,548. 자양나들목,202106,3243
9918,광진구,549. 아차산역 3번출구,202106,2933
9919,광진구,551. 구의삼성쉐르빌 앞,202106,2891
9920,광진구,552. 대림아크로리버 앞,202106,862
9921,광진구,553. 중곡 성원APT 앞,202106,1609
9922,광진구,555. 구의3동주민센터,202106,523
9923,광진구,571. 어린이대공원역6번출구,202106,850
9924,광진구,572. 국립정신 건강센터 앞,202106,715
9925,광진구,573. 구의문주차장 앞,202106,1728
9926,광진구,574. 아차산역4번출구,202106,2657
9927,광진구,575. 중앙농협 중곡지점,202106,682
9928,광진구,576. 광나루역 3번 출구,202106,2224
9929,광진구,577. 광진청소년수련관,202106,1956
9930,광진구,584. 광진광장 교통섬,202106,2260
9931,광진구,588. 뚝섬 유원지역,202106,2348
9932,광진구,590. 건국대학교 (입학정보관),202106,1564
9933,광진구,591. 건국대학교 (행정관),202106,386
9934,광진구,592. 건국대학교 학생회관,202106,1524
9935,광진구,593.자양중앙나들목,202106,2540
9936,구로구,1901. 신도림동주민센터 앞,202106,1955
9937,구로구,1904. 도림천역 1번 출구 앞,202106,2427
9938,구로구,1906. 신도림역 1번 출구 앞,202106,6525
9939,구로구,1907. 구일우성(아) 육교 밑,202106,1439
9940,구로구,1908. 해원리바파크 육교 밑,202106,1651
9941,구로구,1910. 낙원교회 맞은편,202106,452
9942,구로구,1911. 구로디지털단지역 앞,202106,4822
9943,구로구,1912. 한신휴아파트 앞,202106,2170
9944,구로구,1913. 구로리공원,202106,1504
9945,구로구,1914. 대림역4번출구,202106,2813
9946,구로구,1916. 구로중학교앞,202106,700
9947,구로구,1920. 서울미래초등학교 사거리,202106,1581
9948,구로구,1924. 삼부르네상스파크빌,202106,759
9949,구로구,1925. 동양미래대학교 정문 옆,202106,4698
9950,구로구,1928. 고척스카이돔구장 광장,202106,1153
9951,구로구,1929. 고척근린공원 고척도서관 앞,202106,1231
9952,구로구,1930. 개봉지구대 개봉치안센터,202106,1391
9953,구로구,1931. 개봉역(북측광장),202106,1768
9954,구로구,1933. 개봉푸르지오아파트 상가,202106,1687
9955,구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202106,1042
9956,구로구,1937. 한진아파트 입구,202106,1398
9957,구로구,1941. 오류동역 2번출구,202106,1659
9958,구로구,1943. 온수역 북측,202106,563
9959,구로구,1946. 구로역 광장,202106,3064
9960,구로구,1951. 천왕이펜하우스 4단지 상가 앞,202106,229
9961,구로구,1952. 천왕연지타운2단지 앞,202106,1627
9962,구로구,1953. 천왕역 4번출구 뒤,202106,1271
9963,구로구,1955. 디지털입구 교차로,202106,3550
9964,구로구,1956. 도야미리숯불갈비 앞,202106,1792
9965,구로구,1957. 구일고등학교 정문,202106,1826
9966,구로구,1958. 강서수도사업소민원센터,202106,1702
9967,구로구,1959. 구로구의회 앞,202106,1445
9968,구로구,1960. 화광신문사 앞,202106,1889
9969,구로구,1961. 신도림테크노근린공원,202106,4418
9970,구로구,1962. 가리봉동주민센터,202106,1615
9971,구로구,1964. 원메디타운 앞,202106,1394
9972,구로구,1965. 삼환로즈빌아파트 105동 옆,202106,1169
9973,구로구,1966. 한마을아파트 정문상가,202106,1564
9974,구로구,1967. 참새공원(백곡경노당),202106,451
9975,구로구,1968. 동인오피스텔 건너편 소공원,202106,453
9976,구로구,1969. 궁동생태공원,202106,262
9977,구로구,1971. 오정초교 앞 보도육교,202106,440
9978,구로구,1973. 오리로와 서해안도로 교차로 앞,202106,744
9979,구로구,1974. 신도림2차e편한세상아파트 203동 앞,202106,1486
9980,구로구,1975. 대림역 1번 출입구 밑,202106,1427
9981,구로구,1976. 남구로역 5번 출입구 앞,202106,505
9982,구로구,1977. 천왕역 1번 출입구 앞,202106,2212
9983,구로구,1979. 구로1동우체국 앞,202106,317
9984,구로구,1981. 천왕이펜하우스5단지 앞,202106,910
9985,구로구,1983. 구로동롯데아파트,202106,1680
9986,구로구,1984. 구로구청,202106,1436
9987,구로구,1985. 구로도서관,202106,3842
9988,구로구,1986. 태평양물산빌딩,202106,3349
9989,구로구,1987. 개봉아이파크아파트 앞,202106,1584
9990,구로구,1988. 고척LIGA아파트 앞,202106,2434
9991,구로구,1991. 오류동역 맞은편,202106,2131
9992,구로구,1992. 구로구배드민턴실내체육관 앞,202106,432
9993,구로구,1993. 금강수목원아파트 앞,202106,707
9994,구로구,1994. 삼성전자 물류센터 앞,202106,1350
9995,구로구,1996. 구일역 1번 출입구 앞,202106,3306
9996,구로구,1998. 고척교 교차로,202106,897
9997,구로구,1999. 수궁동 성당 주변,202106,491
9998,구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202106,2034
9999,구로구,2801. 대륭포스트타워1차,202106,2447
10000,구로구,2804.항동지구 6단지 602동 앞,202106,431
10001,구로구,2805.구로자원순환센터,202106,162
10002,구로구,2806.항동지구 4단지 입구,202106,210
10003,구로구,2807.항동지구 1단지 105동 앞,202106,387
10004,구로구,2808.항동지구 2단지 202동 앞,202106,387
10005,구로구,2809.항동지구 11단지 1103동 앞,202106,264
10006,구로구,2810.항동지구 3단지 311동 앞,202106,152
10007,구로구,2812.항동프라자,202106,441
10008,구로구,2813.항동지구 3단지 302동 앞,202106,189
10009,구로구,2814.항동지구 10단지 1001동 앞,202106,345
10010,구로구,2815.항동지구 7단지 정문,202106,534
10011,구로구,2816.항동지구 8단지 803동옆(주차장입구),202106,170
10012,구로구,2817.천왕이펜하우스5단지 앞,202106,356
10013,구로구,2818.천왕이펜하우스3단지 앞,202106,378
10014,구로구,2819.하늘숲초등학교 앞,202106,690
10015,구로구,2820.신세기아파트 앞,202106,935
10016,구로구,2821.청구아파트 앞,202106,1611
10017,구로구,2822.제니스스포츠 앞,202106,480
10018,구로구,2823.중앙유통단지 앞,202106,1154
10019,구로구,2824.미래사랑어린이공원 앞,202106,2679
10020,구로구,2825.초롱타운 앞,202106,421
10021,구로구,2826.가마산지하보도 옆,202106,469
10022,구로구,3902. 항동지구5단지 501동 앞,202106,403
10023,구로구,3903. 현대아파트 앞,202106,655
10024,구로구,3904. 테크노마트 앞,202106,2465
10025,구로구,3905. 희훈타워빌 앞,202106,1904
10026,구로구,3906. 천왕차량사업소 입구,202106,567
10027,구로구,3907. 신도림7차e편한세상아파트 806동 앞,202106,482
10028,구로구,3910. 목양전원교회 앞 로터리,202106,98
10029,구로구,3911. 항동하버리안2단지아파트 후문,202106,60
10030,금천구,1804. 독산역 2번출구 자전거주차장,202106,1619
10031,금천구,1805. 서울디지털운동장 앞,202106,1015
10032,금천구,1806. 에이스하이엔드타워9차 앞,202106,1108
10033,금천구,1808. 에이스하이엔드타워8차 앞,202106,1030
10034,금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202106,741
10035,금천구,1812. 갑을그레이트밸리 앞,202106,1070
10036,금천구,1814. 두산위브아파트 옆 상가건물 앞,202106,1153
10037,금천구,1816. 금천폭포공원 앞,202106,306
10038,금천구,1819. 금천구청 앞 자전거거치대,202106,822
10039,금천구,1820. 신한은행 시흥대로금융센터지점,202106,377
